"decimalLon","decimalLat","bio6","bio14","cmi_max"
-67.890177597326,-16.237048760476,2822,614,2671
-64.386747989258,-20.279467539016,2759,80,1511
-71.4385229696,-34.338101735494,2779,9,1080
-66.138462793292,-25.759190772148,2742,31,49
-65.868968208056,-25.534611951118,2740,26,218
-66.003715500674,-18.707415791806,2699,46,969
-71.932596375866,-33.844028329228,NA,NA,NA
-71.618186026424,-33.664365272404,2802,5,1037
-65.913883972262,-37.07796335206,2768,172,-274
-66.093547029086,-18.6625000276,2701,53,1311
-69.956302750802,-24.681212431204,2785,1,-848
-68.159672182562,-32.451639638842,2773,22,-433
-68.06984065415,-23.962560203908,2711,17,-391
-68.74357711724,-26.118516885796,2597,48,-362
-62.275707071576,-19.695562604338,2884,146,-342
-68.878324409858,-23.513402561848,2762,2,-712
-67.441019955266,-16.731122166742,2707,479,2426
-71.393607205394,-33.305039158756,2789,7,995
-66.72236772797,-28.99312579498,2793,40,-462
-65.82405244385,-29.082957323392,2804,36,-473
-68.563914060416,-23.60323409026,2746,3,-845
-66.363041614322,-23.1540764482,2672,3,159
-70.135965807626,-24.007475968114,2805,3,-895
-62.814696242048,-18.842163084424,2891,159,-21
-69.1927347593,-29.172788851804,2582,76,-194
-68.06984065415,-28.858378502362,2790,18,-634
-66.587620435352,-29.21770461601,2807,33,-546
-64.611326810288,-38.066110164592,2767,187,-229
-61.601970608486,-38.380520514034,2769,318,-83
-70.09105004342,-30.430430249572,2596,315,1266
-69.596976637154,-36.044900775322,2662,280,282
-70.001218515008,-23.872728675496,2802,1,-822
-66.946946549,-24.097307496526,2663,12,-393
-68.29441947518,-30.78975636322,2761,16,-563
-71.842764847454,-34.293185971288,2784,9,1620
-68.204587946768,-31.867734704164,2764,26,-395
-70.225797336038,-36.808468766824,2628,361,1791
-67.39610419106,-32.631302695666,2782,19,-569
-67.890177597326,-35.05675396279,2762,102,-336
-63.982506111404,-17.809100507686,2836,303,512
-64.611326810288,-19.470983783308,2768,59,1080
