"decimalLon","decimalLat","bio6","bio14","cmi_max"
-71.483438733806,-15.832806882622,2691,57,470
-66.228294321704,-18.43792120657,2740,33,56
-75.885183625994,-11.431061990434,2700,246,1205
-68.384251003592,-16.686206402536,2708,52,1239
-75.436025983934,-13.003113737644,2700,261,859
-68.833408645652,-18.43792120657,2691,33,215
-67.935093361532,-16.506543345712,2688,373,2581
-67.306272662648,-17.809100507686,2705,50,692
-75.121615634492,-11.745472339876,2733,376,2172
-69.013071702476,-18.258258149746,2670,48,703
-73.953805765136,-13.991260550176,2731,78,875
-67.17152537003,-17.943847800304,2711,45,242
-73.324985066252,-14.62008124906,2683,134,2181
-70.001218515008,-14.260755135412,2681,418,2886
-70.360544628656,-16.686206402536,2683,35,-59
-68.06984065415,-16.461627581506,2709,267,1594
-70.719870742304,-16.776037930948,2780,21,-135
-77.322488080586,-8.870863430692,2764,97,1093
-75.121615634492,-12.104798453524,2736,176,922
-75.301278691316,-12.14971421773,2709,190,1670
-69.147818995094,-17.225195573008,2664,75,1592
-74.672457992432,-14.036176314382,2710,102,348
-68.653745588828,-18.348089678158,2696,33,282
-69.507145108742,-15.383649240562,2749,73,1458
-76.60383585329,-10.083589064254,2716,169,691
-72.696164367368,-14.170923607,2707,77,1764
-74.762289520844,-13.452271379704,2688,181,1265
-67.39610419106,-17.629437450862,2710,55,205
-70.09105004342,-15.473480768974,2712,40,1019
-67.17152537003,-18.258258149746,2706,39,540
-73.324985066252,-14.979407362708,2746,71,446
-69.1927347593,-17.98876356451,2686,44,1019
-69.102903230888,-14.664997013266,2718,832,3218
-69.731723929772,-17.584521686656,2697,31,156
-76.289425503848,-10.12850482846,2772,99,506
-71.258859912776,-15.832806882622,2688,44,140
-73.998721529342,-14.934491598502,2727,75,1356
